,31.12.24,01.12.24,01.11.24,02.10.24,02.09.24,03.08.24,04.07.24,04.06.24,05.05.24,05.04.24,06.03.24,05.02.24,06.01.24,07.12.23,07.11.23,08.10.23,08.09.23,09.08.23,10.07.23,10.06.23,11.05.23,11.04.23,12.03.23,10.02.23,11.01.23,12.12.22,12.11.22,13.10.22,13.09.22,14.08.22,15.07.22,15.06.22,16.05.22,16.04.22,17.03.22,15.02.22,16.01.22,17.12.21,17.11.21,18.10.21,18.09.21,19.08.21,20.07.21,20.06.21,21.05.21,21.04.21,22.03.21,20.02.21,21.01.21,22.12.20,22.11.20,23.10.20,23.09.20,24.08.20,25.07.20,25.06.20,26.05.20,26.04.20,27.03.20,26.02.20,27.01.20,28.12.19,28.11.19,29.10.19,29.09.19,30.08.19,31.07.19,01.07.19,01.06.19,02.05.19,02.04.19,03.03.19,01.02.19,02.01.19,03.12.18,03.11.18,04.10.18,04.09.18,05.08.18,06.07.18,06.06.18,07.05.18,07.04.18,08.03.18,06.02.18,07.01.18,08.12.17,08.11.17,09.10.17,09.09.17,10.08.17,11.07.17,11.06.17,12.05.17,12.04.17,13.03.17,11.02.17,12.01.17,13.12.16,13.11.16,14.10.16,14.09.16,15.08.16,16.07.16,16.06.16,17.05.16,17.04.16,18.03.16,17.02.16,18.01.16,19.12.15,19.11.15,20.10.15,20.09.15,21.08.15,22.07.15,22.06.15,23.05.15,23.04.15,24.03.15,22.02.15,23.01.15,24.12.14,24.11.14,25.10.14,25.09.14,26.08.14,27.07.14,27.06.14,28.05.14,28.04.14,29.03.14,27.02.14,28.01.14,29.12.13,29.11.13,30.10.13,30.09.13,31.08.13,01.08.13,02.07.13,02.06.13,03.05.13,03.04.13,04.03.13,02.02.13,03.01.13,04.12.12,04.11.12,05.10.12,05.09.12,06.08.12,07.07.12,07.06.12,08.05.12,08.04.12,09.03.12,08.02.12,09.01.12,10.12.11,10.11.11,11.10.11,11.09.11,12.08.11,13.07.11,13.06.11,14.05.11,14.04.11,15.03.11,13.02.11,14.01.11,15.12.10,15.11.10,16.10.10,16.09.10,17.08.10,18.07.10,18.06.10,19.05.10,19.04.10,20.03.10,18.02.10,19.01.10
IQT46220642,78.226,74.011,70.141,69.611,67.8635,77.1135,76.1935,75.4935,76.0635,74.3635,72.5645,74.5945,77.1145,77.2345,88.6295,100.7795,83.997,81.432,93.337,91.762,105.232,100.587,102.771,99.501,102.386,107.481,114.126,157.896,103.5955,103.5055,152.6905,125.4555,132.1755,90.4684,98.1,91.765,69.475,74.245,77.0658,74.8429,53.2555,58.9355,56.9955,53.6455,57.7655,55.0905,53.1705,47.105,50.335,37.19,47.93,51.3,53.44,50.965,59.598,58.3276,79.8933,83.1269,99.2869,42.4705,32.922,29.3707,35.8588,43.2577,43.1916,44.322,39.8731,45.7787,58.75,52.6822,55.4788,54.1552,63.0078,80.9361,82.7094,85.1188,72.723,72.161,65.4587,82.4867,77.7059,68.7554,67.0102,55.1752,55.4,45.332,54.4478,57.0007,54.2544,52.9087,60.2071,68.5324,67.9636,68.0898,74.5298,74.8994,93.0022,99.5003,98.2308,117.2642,103.4975,84.0019,76.0021,202.5598,202.5598,202.5598,202.5598,202.5598,175.2062,197.9546,163.2978,289.3393,273.625,230.0757,235.2717,266.0556,274.8366,209.5233,201.9074,191.1256,295.7974,242.583,151.9143,201.3381,241.8266,187.447,167.5344,166.925,185.4321,221.5454,208.8654,209.4805,238.5661,236.0973,251.2317,255.6217,270.3269,307.8902,293.1032,279.6674,346.2434,254.8313,235.7484,220.9241,220.3087,205.6892,208.5999,224.1243,272.1207,230.6927,261.2646,226.2306,229.73,242.5898,200.5528,187.4561,198.189,183.6321,175.1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT46225838,37.8486,39.7043,39.6889,35.3002,31.4,42.2345,41.3874,39.3602,45.8073,59.8488,59.7149,65.4331,65.36,67.3638,73.1007,76.2436,54.3711,57.0411,63.2053,64.7845,70.3664,78.7937,75.4271,82.949,114.3027,125.0189,123.0301,148.5047,90.3666,81.4961,97.4907,82.5537,74.5024,49.823,49.9468,52.9868,39.1772,36.2645,31.0909,27.0415,25.3725,27.02,26.9518,27.1077,25.6663,22.6314,26.3834,23.6848,24.1684,23.5003,21.2387,20.1637,20.8965,16.9961,15.9975,19.1293,16.9734,17.8571,32.5435,21.9175,20.6053,23.0756,26.5722,30.0064,24.6617,15.8647,18.1538,20.1425,28.3277,27.3602,30.8033,29.7795,36.627,37.3786,36.2328,40.7216,31.7574,37.19,40.0638,44.9909,42.2896,36.7058,40.5643,36.892,34.9364,32.9405,34.55,36.5285,44.7419,44.3055,43.2396,44.7609,46.9872,49.224,56.0923,53.2211,53.7811,50.8613,53.3186,53.5707,53.5354,47.1837,44.2709,46.1342,50.0935,46.9628,47.4699,46.1734,63.3662,54.7184,49.8471,47.9769,57.2291,54.5942,56.7716,49.9596,49.4811,43.6252,40.4743,37.2754,39.9486,44.2547,44.303,47.6332,51.8472,46.4154,50.1021,51.8834,50.4773,55.9943,52.8379,49.3751,46.5202,48.5323,46.849,47.6695,51.1274,61.3818,65.22,63.0724,72.3574,65.3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT46199558,36.8024,35.666,39.5,37.4549,36.5725,42.5287,35.6793,37.1553,36.1164,39.7647,37.9007,38.1802,41.9753,43.4217,41.9132,45.5766,37.1481,39.3229,45.6183,47.852,61.5759,51.3313,57.3208,52.4693,52.4615,59.0477,49.6472,58.4917,56.3288,50.6473,73.6467,56.1487,57.4442,40.3054,39.267,41.4849,36.1522,41.5708,39.5509,39.051,44.7289,57.2888,54.0008,49.097,54.1823,53.7226,56.7033,43.3265,45.5588,56.4351,66.4175,67.3479,50.6041,34.9927,39.4738,36.7233,31.0867,80.8147,130.5011,53.3546,47.6321,35.4175,47.9955,52.6722,54.0732,57.7075,49.2339,43.8203,63.0142,38.4276,37.7083,35.7244,38.2267,67.25,57.7808,47.7825,32.9483,33.7716,30.544,31.9351,36.0514,34.5205,46.1679,45.4601,34.8047,29.4841,38.9182,33.2696,39.9339,50.9374,57.4813,63.4779,66.0773,59.1971,62.8604,91.357,89.1449,87.514,96.7427,135.1807,130.3173,144.1079,160.5908,151.1667,160.6819,172.6207,173.6855,169.2024,356.5651,323.7603,190.5954,68.8477,67.9618,69.4546,70.2458,52.526,51.4654,49.5986,44.6557,51.7294,48.6914,57.911,50.5233,33.4981,38.4889,35.0236,25.6318,19.7733,17.7976,20.2709,22.6932,25.3935,23.7567,26.7595,23.0459,23.0444,24.8245,31.5307,34.8177,33.1503,42.5054,30.7077,33.3193,41.2258,42.8089,44.4987,46.3276,55.1092,47.3195,49.8245,54.671,57.6455,72.1437,66.9529,52.8186,54.2139,61.4315,67.9028,91.5347,94.36,82.3476,89.7853,79.8128,51.3087,42.148,41.9606,42.5191,41.7508,44.4768,37.7526,40.02,36.962,37.0352,42.083,49.3934,51.086,60.515,66.6059,60.649,45.9039,36.6366,38.2866,33.5987
IQT323679910,87.1149,87.1149,87.1149,87.1149,87.1149,87.1149,87.5617,180.2908,217.5333,228.9548,133.2432,171.375,230.27,286.3867,340.9619,251.0132,196.9192,198.9557,201.4853,215.5813,216.0032,211.8115,117.2529,76.6189,178.8004,191.1819,219.1152,240.6136,155.7849,168.1811,215.5155,229.7212,200.6545,164.4722,153.803,110.3475,96.9949,90.8739,95.4734,118.0291,109.112,107.1776,109.98,102.2033,120.7954,126.4051,133.9954,117.4528,100.3131,117.2637,150.2262,202.0215,191.2056,206.5924,226.3139,342.0696,332.0263,365.9115,395.352,165.6798,157.3061,143.5023,156.2998,165.1402,176.0041,129.6788,172.9844,208.4426,516.2065,473.0914,481.0292,500.1938,505.4262,556.5113,480.3794,115.0673,119.3192,106.4416,121.815,110.7786,87.0927,98.4695,462.1828,97.1955,465.915,85.0412,460.2111,465.6454,464.0023,445.139,450.1067,448.1694,439.9982,440.3681,452.52,113.5062,117.7349,131.8168,132.8248,450.8233,446.1576,467.0271,448.7701,451.8467,482.6009,482.9119,476.4794,455.0699,513.9594,518.3689,499.1468,472.4902,462.8126,439.2272,452.13,430.4475,599.2604,570.985,422.5825,432.1131,424.0647,429.2771,423.5221,161.0933,180.9931,429.6338,172.4613,159.8744,166.8961,203.3918,201.5815,174.4841,174.9983,425.2996,176.985,423.7547,432.3717,478.7262,504.8875,479.4317,518.2332,487.8161,387.6585,371.195,382.3663,386.7742,390.2039,498.768,505.1407,489.8819,523.5415,531.56,543.2454,587.7144,553.8381,538.6805,534.7423,426.7934,426.9694,426.6261,426.4946,425.2857,425.0153,424.855,424.6496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT46214094,383.9367,309.5397,417.1321,426.2722,386.9593,566.117,534.4421,575.5521,620.3124,661.5917,697.9976,834.637,861.3247,945.6967,1090.3489,1345.4352,1442.4806,1677.9722,1484.4375,1344.6195,1637.9593,1255.2372,971.7088,956.861,804.0095,886.4723,1351.3212,1817.2944,1332.7268,1153.1989,1021.8361,1056.6286,869.1244,755.0934,688.0043,710.8297,528.8773,496.0374,457.8287,517.527,392.5434,428.7478,402.9009,450.8515,513.1043,460.0329,484.3825,467.3549,437.906,502.2708,465.0366,413.8467,540.7204,468.6312,1201.191,1429.6481,1508.8803,1085.4087,1015.8455,579.5635,578,534.0412,403.6546,442.3045,508.7113,594.5465,653.9942,632.352,631.5114,485.704,443.1194,391.0906,436.4676,537.3509,405.0772,459.5442,491.0693,462.4039,455.0722,479.0918,458.6494,432.6122,350.5572,282.9371,386.5766,425.2736,468.9521,424.2426,254.5486,201.2899,169.7495,139.2391,147.2852,161.5912,218.1931,196.0395,200.6381,179.4021,193.2211,198.0696,172.26,152.2137,149.0024,142.125,167.353,159.2532,141.8558,123.0663,159.6196,132.939,123.0302,125.2378,129.6653,120.9447,121.7757,108.2493,107.8352,98.3962,83.424,86.3441,94.9115,82.3965,73.9965,86.919,104.4372,105.5593,86.1513,96.3168,94.7344,91.0618,115.545,116.3614,112.439,146.1499,119.1409,137.6663,162.8744,208.5501,201.5336,217.4916,262.4767,226.776,217.8493,341.3674,352.8841,426.4303,493.839,481.1281,520.6648,477.2801,476.8577,540.2932,450.8918,474.8717,354.2085,367.6261,329.4272,276.7033,290.1694,240.4172,225.7384,250.4566,257.6958,174.8169,130.6119,138.2064,137.6296,146.0373,141.4759,140.9572,154.0524,137.1455,138.4781,165.1209,139.7302,142.575,117.0927,104.1884,126.4482,109.1857,101.3883,73.9386,54.9975
IQT46214489,24.1213,21.3426,22.9609,23.3796,22.4167,28.6261,20.9735,21.2767,20,21.6837,21.7397,26.9997,30.1622,28.2756,29.6677,30.6715,26.8789,30.368,33.252,31.9134,35.7662,33.5407,39.3985,41.56,35.8233,44.5032,40.6999,47.416,40.2327,34.4687,41.5,37.6666,27.5009,29.032,25.1349,29.1242,24.5838,23.6,25.0302,25.4368,22.125,22.8336,23.3294,28.9553,28.5,23,25.2143,20.184,17.6802,17.7291,12.5168,14.7473,17.894,12.6582,16.0005,20.7367,15.5001,12.494,19.6049,19.674,14.5734,13.2061,14.7436,15.7705,19.1085,15.4226,16.699,18.0916,25.6741,22.8942,21.6544,22.151,23.185,35.357,28.307,26.3477,28.2743,27.3587,29.7154,33.7912,25.7985,26.3076,28.1402,24.4014,22.9296,13.631,17.3902,20.25,20.7067,20.2064,20.3075,20.3071,19.4117,21.3588,22.9828,22.8271,23.2456,22.3258,23.7483,25.0579,25.189,21.6315,18.148,19.6,22.2644,17.9272,16.8172,15.2709,16.5871,18.6772,23.1332,27.5591,28.1064,25.8157,22.9704,18.7792,20.3646,16.002,16.3943,19.3726,17.3408,18.7231,18.644,20.1857,24.6985,26.1542,24.6946,25.5103,26.2679,30.1874,28.194,28.8271,27.2022,29.0472,26.2241,28.4208,29.6107,34.9353,36.5567,37.5435,39.2148,34.2488,31.7485,35.011,35.2381,36.2469,37.8424,41.0024,42.2342,45.0123,52.3757,53.7595,50.9419,49.9366,50.2307,48.8064,50.5394,52.3609,61.7144,51.7834,52.1353,52.004,52.6132,46.3155,37.7908,42.736,39.4853,42.1799,39.787,36.2389,37.5495,36.4712,38.8755,43.7175,42.6996,45.089,47.0376,49.5656,53.0846,42.3995,40.8414,43.81,36.0884
IQT46214631,78.8551,63.2544,74.0764,67.4668,59.8664,68.3426,74.0992,66.9636,67.6994,66.8097,67.2373,75.4164,80.1237,85.4054,95.662,112.3688,93.7186,83.4188,87.8632,93.5701,99.5005,116.2509,129.2343,110.5148,119.0055,138.3059,156.6466,182.1184,191.8089,155.2071,175.8941,181.711,154.699,156.7699,122.588,123.1568,82.7426,82.3399,85.7703,83.988,69.1565,72.6848,75.9178,76.9802,80.8119,78.0049,89.0756,83.989,74.754,75.5975,74.6058,80.3785,92.3903,79.4741,98.7304,120.7979,101.375,194.916,277.9448,64.0883,60.377,64.6054,66.4351,65.6957,90.317,84.6234,87.711,99.2418,128.1643,109.9546,136.3615,132.8674,145.9165,184.9416,163.8349,163.3601,166.7763,131.0325,139.5619,141.283,139.9082,113.4329,112.3595,106.1113,91.0341,76.1751,78.2876,80.8032,86.8807,93.3299,94.4672,113.767,121.4209,126.4094,126.7251,125.6763,137.6535,158.4613,159.0994,182.3386,169.5261,146.7461,138.8517,142,166.5295,175.2914,170.566,134.4129,190.159,206.5453,148.3572,159.3251,154.4351,140.779,141.9218,141.1234,154.442,150.4344,151.1744,141.4982,137.8065,141.9851,149.6761,147.8,159.0575,191.7364,148.4429,157.0042,143.5128,156.7031,164.7662,164.0065,147.0316,163.1982,156.233,172.7703,193.6646,228.8878,257.0335,228.4013,216.1823,182.9638,163.8122,197.2366,203.2606,193.1219,205.844,215.1624,206.3825,195.2229,268.191,286.0563,325.7451,404.9171,352.0849,348.3638,350.4167,350.1096,475.7979,492.7649,524.5952,597.7478,579.4643,459.6504,325.8577,340.8552,306.5519,315.5616,313.2687,292.6533,300.3953,336.3772,367.7276,363.7566,308.1365,298.8223,286.5269,235.2141,225.1203,182.7444,0,0,0
IQT46216771,87.9596,87.986,87.8633,88.2176,88.1972,90.6725,90.1434,90.0692,89.9834,90.0971,90.6983,90.6954,90.621,90.4536,90.1444,89.9848,89.9846,89.9946,90.0055,91,90.995,90.9765,90.9976,92,91.9999,91.5785,91.0527,91.0272,90.0011,90,90,90.0025,90,89.98,89.98,89.9688,89.5008,89.9995,89.75,89.5003,89.9388,89.3347,88.9956,88.698,89.002,89.3356,90.587,89.0074,89.3365,89.3512,88.9992,89.0065,89.1076,83.0252,83.0481,82.999,83.9971,83.9891,85.3472,80.8723,81.0507,85.546,108.7798,108.2378,106.1638,98.0037,98.0041,95.653,99.9216,98.2038,97.7438,91.0087,91.7652,90.1889,89.4144,89.4062,88.1281,85.8624,85.6949,86.9995,86.7123,86.9775,87.0188,79.5835,79.6938,79.3199,79.5157,79.5968,79.2594,73.8629,74.5342,76.7464,78.8746,86.4236,89.9957,99.2527,99.2555,104.125,105.7355,107.6628,108.3333,96.6667,95,93.1966,95.7531,96.5096,97.9757,106.6049,112.0352,110.6254,98.3728,97.2619,98.3661,90.1924,92.7446,92.1923,90.3338,83.3208,83.8439,82.436,79.035,79.7084,78.4233,77.3819,76.1696,69.307,64.5912,62.1306,61.0077,61.7604,63.6618,67.3868,68.7807,72.0277,76.3216,80.1998,84.7356,95.5357,99.6639,98.8352,112.5489,102.5719,103.155,118.0557,126.206,117.7107,102.1925,113.9236,111.7619,104.5594,117.6573,119.493,122.7497,129.7778,114.4892,119.1033,125.3601,129.6501,168.3551,163.8453,178.3783,221.6457,177.844,154.0537,134.2553,139.7026,138.4547,145.0119,144.4242,130.7343,139.6822,123.9908,147.9066,131.8841,130.9212,126.6917,123.1762,119.987,132.2251,117.3699,104.3286,109.3062,90.4702
IQT46216944,14.8084,14.7881,14.8188,14.8193,14.5401,14.9824,14.7343,14.7301,14.72,14.573,14.0754,14.0849,14.0412,14.1915,14.1124,14.4201,14.1735,14.3522,14.1002,14.7167,14.7519,14.9493,15.1039,14.8643,14.7566,14.9591,15.4095,15.9767,15.1594,14.078,17.3931,17.6058,16.5447,15.9147,14.6835,17.3688,13.9715,12.6667,13,14.5905,12.8511,15.4343,15.9158,15.9852,18.6667,16.2019,17.4039,14.5006,12.6319,13.6186,10.8333,11.3228,13.0834,8.323,9.4447,10.25,13.4583,13.3333,17.3531,20.3987,16.5536,15.8776,16.289,16.0502,18.6928,14.5181,16.9526,13.9092,29.3103,23.1624,22.6595,22.2595,24.7647,30.5258,25.583,25.4785,26.0409,23.75,21.2292,27.9784,25.309,25.0742,26.5301,23.5,21.073,13.8341,16.8547,18.6667,19.2427,20.25,17.4393,17.2002,16.6358,17.2785,19.9486,19.8371,19.9812,20.1979,20.9241,20.7052,23.7269,21.9099,19.5081,19.8,24.8173,24.0959,22.033,22.0244,24.0611,18.3719,17.5493,16.8011,16.8099,20.6239,22.2645,23.7429,22.1657,20.192,19.1143,17.6467,16.7079,16.4915,17.2768,18.0807,21.0309,24.6419,22.5069,21.6071,20.5332,22.9566,24.2734,27.9553,25.171,25.2273,22.8435,24.8225,28.9886,34.2457,36.0523,33.4773,43.45,37.919,33.3083,44.8848,50.4208,41.8557,42.6991,54.9908,43.5037,43.0079,44.5727,41.7436,46.6417,50.2444,40.5671,40.1202,44.4861,55.1856,72.363,77.845,70.1213,70.2734,67.017,51.9276,43.064,43.5251,40.5119,44.0287,46.0653,44.5951,47.5951,45.6692,46.4836,47.8174,51.704,56.4219,59.9176,63.2789,69.4939,60.4729,55.3527,53.2757,41.6677
IQT46194500,70.7383,70.1635,78.7999,446.2067,446.1869,446.1754,446.167,446.1561,446.1451,446.132,446.1077,446.0949,450.6208,446.0592,446.0635,446.0519,446.0387,446.0255,446.0154,446,445.9859,445.975,430.6497,430.6418,430.6342,430.6278,430.6214,430.616,430.5895,430.6002,430.5633,430.5701,430.561,430.5202,430.5209,430.5133,430.5042,430.5052,430.4771,430.482,430.4389,430.43,430.4272,430.4164,430.3965,430.4029,430.3675,430.3398,430.3322,425.9165,430.3172,430.3285,430.3,430.2414,430.2321,425.4048,430.3724,430.2112,430.2143,430.131,430.136,430.1184,430.0864,430.1034,430.1044,430.0077,430.0016,429.9941,429.9877,429.9675,429.9423,429.8588,429.8654,429.8586,429.838,429.8476,429.8212,429.7163,429.7126,429.7057,429.6968,444.4843,444.4817,429.4892,429.5027,429.4817,444.1878,444.3204,444.3069,443.994,443.9926,443.9597,443.9382,443.9499,443.9797,443.6323,443.6413,443.6462,443.6176,443.617,443.6077,443.2091,443.2008,443.1787,452.6867,452.7146,452.7149,451.5611,451.5899,451.5405,451.5341,450.8831,442.4184,443.9323,443.7773,443.783,443.2528,443.808,444.0978,444.608,445.844,446.2435,448.8155,442.0206,442.0666,444.0322,442.278,443.479,443.4796,443.0945,443.0921,443.098,442.6769,442.679,442.5994,442.1544,442.1646,442.1442,441.6803,441.6626,441.6557,440.9991,440.7745,440.5748,440.4307,440.1886,439.9495,435.6168,435.5293,435.4684,435.5327,435.6478,436.9389,438.5793,438.5535,436.6592,438.0299,438.0464,431.8469,449.2237,437.1641,440.6733,430.4,427.6266,426.5291,425.3986,423.2915,422.7989,420.4394,420.626,423.6516,422.399,424.6491,441.6981,470.7584,470.1476,474.2924,450.9626,403.7671,421.9302,419.401,419.7415,415.3164
IQT46216386,21.3259,22.1667,21.6667,22.5,22,24.1003,21.1671,21.5,22.7435,20.625,21.75,25.6667,26.1675,28.0895,30.25,30.9167,26.8333,26.5,28.5,29.1667,35.5,34.75,34.6675,31,35.1675,34.2339,41.9069,53.4865,42.3471,43.1071,60.2782,51.6148,49.1923,33.4728,38.3865,31.5,29.8587,29.8343,29.626,29.9912,27.4,28,28.6667,31.25,33.1847,32.75,33.0025,35.665,36.7464,33.4112,35.6675,35.5014,33.14,33.39,33.8605,32.9668,38.5982,46.8457,68.464,26.0289,28.3937,28.7254,30.71,35.2395,37.1969,37.3287,36.2765,38.9296,44.3962,38.1495,39.5528,40.8333,51.6948,74.952,62.8487,55.2849,52.2666,51.1465,50.249,53.1913,50.0072,50.2239,50.3087,43.0085,35.2989,40.429,41.6265,47.9222,37.7913,36.9485,37.2964,37.7005,35.5299,36.9526,30.2027,25.6172,26.3434,25.7343,21.5714,23.4594,23.2296,21.3195,24.5043,24.5,29.3521,36.1523,37.3833,37.6701,48.0205,43.9945,42.8373,44.7349,43.6155,42.7196,42.9845,41.7049,45.2341,38.5061,35.6062,38.4574,38.9121,37.7032,35.9645,36.292,40.4548,29.1086,25.0453,24.8679,23.8224,30.6881,33.1897,33.6496,33.4182,41.1207,36.1528,42.7343,50.16,60.9567,64.9411,63.9429,68.9228,54.9411,60.6828,72.979,65.9527,76.8402,118.7901,124.8521,221.4201,195.9414,221.1084,190.0917,93.0551,87.7303,69.1593,60.141,59.3789,55.0677,55.7209,59.1378,53.7482,59.6203,50.415,43.8609,42.5219,39.798,38.8786,41.1451,42.1594,33.1742,34.0828,28.1101,27.5198,28.5007,29.5556,32.4896,33.7504,38.1548,37.0335,28.4456,29.5117,48.3111,36.1553
IQT46216677,65.0697,65.0566,65.0238,64.0145,62.0493,62.2293,61.9159,62.0799,62.1142,61.9424,62.0215,61.9665,60.9268,61.0163,61.5335,61.4885,61.5039,61.4993,61.468,62.02,62.4792,64.3752,64.3148,64.3915,64.368,64.3869,64.3557,64.3719,64.4394,64.3993,64.3772,64.0421,64.0594,63.7378,86.4015,79.8813,75.6172,68.4031,68.3776,65.1387,68.2693,66.9077,65.8305,64.5716,64.4486,62.9729,63.4106,64.4631,62.9247,63.747,64.4326,64.4406,63.005,63.4176,64.4359,60.1731,63.0924,64.3911,64.3647,62.9562,63.4156,64.4086,62.9352,63.0457,64.4142,64.41,62.9384,63.4135,64.533,62.9154,63.0535,68.8187,68.7781,68.8014,64.9294,64.9106,64.9014,64.907,68.7481,68.5835,64.8936,68.5319,66.8124,67.3642,67.6092,68.7777,65.7552,66.1325,66.4171,70.7618,66.2412,62.8206,66.3829,66.1829,66.1918,64.5049,64.6713,65.0045,66.0192,65.837,66.3846,70.0321,70.1062,70.3341,74.4287,74.6406,68.9804,74.2093,74.7523,74.708,68.5237,69.8413,67.4831,68.539,65.5765,66.053,66.0877,67.0368,67.5462,68.0443,68.1615,68.0387,67.8559,67.7869,67.4443,67.8654,67.7837,67.7332,67.7131,68.6366,67.6581,68.1144,68.0233,67.564,69.5551,69.9572,68.9181,69.4178,69.7226,69.5985,71.1856,67.7349,67.7432,66.9802,74.5117,70.7442,67.791,70.4971,66.8575,67.1272,70.3527,66.5587,62.0187,70.8762,69.5079,59.96,68.001,68.0003,68.0005,69.0021,70.0002,69.9993,61.6404,62.0311,58.7968,60.344,60.6817,60.6788,60.1066,57.9096,63.4846,64.2024,62.6874,62.8696,62.6459,61.0083,60.4509,61.1739,61.067,67.9881,60.7807,68.9064,60.7044
IQT46215597,58.832,59.1717,65.8333,62.1688,57.8837,67.1828,64.0459,64.8733,63.0298,68.1805,68.2061,68.7011,77.4311,85.3943,108.5461,115.6839,94.2741,99.736,121.1486,124.9005,151.9254,121.9164,134.3682,133.3705,132.8922,156.127,184.541,243.0487,149.4197,141.3791,169.3431,200.3172,218.616,134.206,89.308,97.8917,74.2389,72.2322,70.7903,72.0929,64.8617,74.8308,71.3771,62.8306,69.7071,73.247,77.6475,67.7478,58.5986,52.2513,47.4408,76.5744,85.6662,70.5212,69.6904,85.6864,108.539,154.3235,165.8601,99.2539,70.2572,70.831,77.5478,80.0173,90.6675,85.7836,84.0164,94.4488,120.5235,97.7809,104.0684,98.8692,121.4377,159.8498,101.9376,79.8499,69.6153,66.1343,68.391,81.9563,77.9197,74.5962,68.6172,50.7979,43.2296,39.6645,46.0831,50.9026,53.2368,53.0144,55.0072,67.3756,72.0277,77.4901,75.8841,72.0536,78.0089,73.5706,79.8632,87.0693,92.5731,85.9289,82.9513,83.0833,77.7776,81.1908,107.9738,98.7546,129.0165,130.8107,112.0647,74.1116,62.8113,52.5804,53.5484,51.5506,52.3898,48.6461,46.6932,45.9403,46.9664,39.8227,40.3805,45.5772,52.705,58.3573,55.9873,58.5597,58.9781,63.7643,65.7949,68.3744,66.9385,67.2262,61.7218,70.3086,79.2554,91.9364,96.8764,86.9457,103.393,91.2819,89.1986,102.4809,107.8746,110.1518,107.976,141.8013,150.0973,162.1036,162.1946,167.7675,172.3427,146.1607,134.563,137.9157,136.5945,118.7676,153.3505,156.7095,160.9579,169.7184,165.8234,150.3145,108.3734,110.5847,112.0888,124.1878,125.508,109.1306,117.0662,116.106,125.1092,137.0613,139.949,149.1339,151.5983,169.6801,164.9946,138.4093,165.1494,168.0791,98.2136
IQT46220056,99.9589,84.4273,85.6774,81.6125,51.8458,51.675,43.3201,56.8221,63.9845,84.8827,92.9672,88.3497,90.6033,77.0093,84.2529,100.0247,92.2509,95.4381,108.966,114.308,131.398,146.9696,151.6076,140.52,139.2644,153.0062,160.9954,168.4028,255.9778,227.4531,347.3536,409.0811,322.5405,266.8486,258.8061,198.6064,147.0339,151.2355,154.8696,156.7233,112.8195,139.3817,156.6556,163.4998,178.8652,177.307,217.8993,136.128,105.6949,86.5984,85.7662,96.0859,113.4789,107.0036,112.6642,93.3087,104.5938,143.7107,307.1421,128.1124,108.0285,87.326,87.5134,110.5927,145.0392,174.0668,198.97,242.5176,370.833,381.4912,436.7058,424.3678,469.3679,593.5028,543.4439,581.7345,606.8088,541.3775,498.253,564.4513,588.3473,616.9721,659.9927,576.9177,624.1912,521.9359,550.1121,507.4139,474.8028,361.4851,336.0151,332.4078,229.5718,259.909,290.2824,253.1271,232.6482,231.7294,236.3264,245.0787,233.6194,216.2407,210.8963,219.3034,247.2753,246.942,229.3606,225.875,333.8816,307.1305,268.3333,256.667,252.7727,239.7736,257.1663,242.5205,241.5626,234.591,257.4706,264.3517,281.1714,275.7306,315.9884,319.3694,342.8056,363.6546,325.1276,303.932,293.9771,299.884,296.579,308.9796,292.9053,197.5608,171.1517,188.1549,252.3194,223.0483,201.7033,192.5407,212.6436,172.0348,152.5764,192.7741,201.6242,313.5443,327.0254,347.4929,364.1946,382.873,409.5767,426.0308,350.4095,308.27,251.137,181.4903,131.4554,99.7832,119.5734,120.4582,110.4065,107.1724,131.9198,129.2431,109.7381,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,80.1455,83.0215,84.8347,77.3957
